
=== Transfers for Lot: BATCH-344 ===
ID: 17, Date: 2025-12-13, Code: 313, Out: 1.0, Ret: 0.0, Avail: 7.0
ID: 745, Date: 2026-02-16, Code: 310, Out: 1.0, Ret: 0.0, Avail: 8.0
ID: 746, Date: 2026-02-16, Code: 307, Out: 1.0, Ret: 0.0, Avail: 16.0
ID: 749, Date: 2026-02-16, Code: 309, Out: 4.0, Ret: 0.0, Avail: 46.0
ID: 751, Date: 2026-02-16, Code: 312, Out: 1.0, Ret: 0.0, Avail: 16.0
ID: 752, Date: 2026-02-16, Code: 208, Out: 0.25, Ret: 0.0, Avail: 1.5
ID: 753, Date: 2026-02-16, Code: 209, Out: 0.25, Ret: 0.0, Avail: 1.2699999999999996
ID: 757, Date: 2026-02-17, Code: 500, Out: 2.0, Ret: 0.0, Avail: 14.0
ID: 758, Date: 2026-02-17, Code: 502, Out: 1.0, Ret: 0.0, Avail: 4.0
ID: 762, Date: 2026-02-17, Code: 300, Out: 1.0, Ret: 0.0, Avail: 9.0
ID: 763, Date: 2026-02-17, Code: 301, Out: 3.0, Ret: 0.0, Avail: 9.0
ID: 764, Date: 2026-02-18, Code: 302, Out: 2.0, Ret: 0.0, Avail: 2.0
ID: 765, Date: 2026-02-17, Code: 308, Out: 3.0, Ret: 0.0, Avail: 8.1
ID: 766, Date: 2026-02-17, Code: 305, Out: 1.5, Ret: 0.0, Avail: 21.0
ID: 773, Date: 2026-02-17, Code: 501, Out: 126.62, Ret: 0.0, Avail: 650.0
ID: 774, Date: 2026-02-17, Code: 503, Out: 1.0, Ret: 0.0, Avail: 12.0
ID: 775, Date: 2026-02-17, Code: 504, Out: 2.0, Ret: 0.0, Avail: 13.0
ID: 786, Date: 2026-02-19, Code: 203, Out: 10.5, Ret: 0.0, Avail: 4.4399999999999995
ID: 788, Date: 2026-02-19, Code: 300, Out: 1.0, Ret: 0.0, Avail: 8.0
ID: 789, Date: 2026-02-19, Code: 302, Out: 1.0, Ret: 0.0, Avail: 1.0
ID: 790, Date: 2026-02-19, Code: 304, Out: 1.0, Ret: 0.0, Avail: 9.4
ID: 791, Date: 2026-02-19, Code: 305, Out: 1.0, Ret: 0.0, Avail: 20.0
ID: 792, Date: 2026-02-19, Code: 308, Out: 6.4, Ret: 0.0, Avail: 1.6999999999999993
ID: 793, Date: 2026-02-19, Code: 310, Out: 1.0, Ret: 0.0, Avail: 7.0
ID: 794, Date: 2026-02-19, Code: 311, Out: 1.0, Ret: 0.0, Avail: 7.0
ID: 804, Date: 2026-02-19, Code: 500, Out: 2.0, Ret: 0.0, Avail: 12.0
ID: 805, Date: 2026-02-19, Code: 503, Out: 1.0, Ret: 0.0, Avail: 11.0
ID: 806, Date: 2026-02-19, Code: 504, Out: 2.0, Ret: 0.0, Avail: 11.0
ID: 807, Date: 2026-02-19, Code: 506, Out: 1.0, Ret: 0.0, Avail: 2.0
ID: 808, Date: 2026-02-19, Code: 509, Out: 13.0, Ret: 0.0, Avail: 62.239999999999995
ID: 809, Date: 2026-02-19, Code: 514, Out: 2.0, Ret: 0.0, Avail: 10.0
ID: 827, Date: 2026-02-20, Code: 200, Out: 4.5, Ret: 0.0, Avail: 5.43
ID: 828, Date: 2026-02-20, Code: 202, Out: 4.5, Ret: 0.0, Avail: 4.09
ID: 830, Date: 2026-02-20, Code: 201, Out: 3.0, Ret: 0.0, Avail: 10.240000000000002
ID: 831, Date: 2026-02-20, Code: 213, Out: 1.2, Ret: 0.0, Avail: 22.05
ID: 832, Date: 2026-02-20, Code: 206, Out: 2.4, Ret: 0.0, Avail: 17.200000000000003
ID: 833, Date: 2026-02-20, Code: 207, Out: 3.6, Ret: 0.0, Avail: 32.79999999999999
ID: 834, Date: 2026-02-20, Code: 504, Out: 2.0, Ret: 0.0, Avail: 9.0
ID: 835, Date: 2026-02-20, Code: 502, Out: 1.0, Ret: 0.0, Avail: 3.0
ID: 836, Date: 2026-02-20, Code: 206, Out: 5.0, Ret: 0.0, Avail: 12.2
ID: 837, Date: 2026-02-20, Code: 207, Out: 5.0, Ret: 0.0, Avail: 27.799999999999997
ID: 841, Date: 2026-02-20, Code: 304, Out: 1.0, Ret: 0.0, Avail: 8.4
ID: 842, Date: 2026-02-20, Code: 301, Out: 3.0, Ret: 0.0, Avail: 6.0
ID: 843, Date: 2026-02-20, Code: 309, Out: 4.0, Ret: 0.0, Avail: 42.0
ID: 849, Date: 2026-02-20, Code: 306, Out: 0.5, Ret: 0.0, Avail: 6.14
ID: 857, Date: 2026-02-21, Code: 200, Out: 0.125, Ret: 0.0, Avail: 5.305
ID: 859, Date: 2026-02-21, Code: 202, Out: 0.125, Ret: 0.0, Avail: 3.965
ID: 862, Date: 2026-02-21, Code: 213, Out: 0.125, Ret: 0.0, Avail: 21.925
ID: 870, Date: 2026-02-21, Code: 302, Out: 1.0, Ret: 0.0, Avail: 0.0
ID: 871, Date: 2026-02-21, Code: 301, Out: 1.0, Ret: 0.0, Avail: 5.0
ID: 872, Date: 2026-02-21, Code: 305, Out: 2.0, Ret: 0.0, Avail: 18.0
ID: 876, Date: 2026-02-20, Code: 306, Out: 0.5, Ret: 0.0, Avail: 5.64
ID: 879, Date: 2026-02-14, Code: 300, Out: 28.0, Ret: 0.0, Avail: 14.0
ID: 880, Date: 2026-02-22, Code: 300, Out: 1.0, Ret: 0.0, Avail: 13.0
ID: 882, Date: 2026-02-15, Code: 301, Out: 23.0, Ret: 0.0, Avail: 132.0
ID: 883, Date: 2026-02-14, Code: 302, Out: 22.0, Ret: 0.0, Avail: 18.0
ID: 884, Date: 2026-02-13, Code: 304, Out: 13.25, Ret: 0.0, Avail: 27.6
ID: 885, Date: 2026-06-15, Code: 306, Out: 20.0, Ret: 0.0, Avail: 15.64
ID: 886, Date: 2026-02-16, Code: 307, Out: 38.0, Ret: 0.0, Avail: 30.0

=== Transfers for Lot: BATCH-050 ===
ID: 784, Date: 2026-02-19, Code: 200, Out: 12.0, Ret: 0.0, Avail: 98.0
ID: 785, Date: 2026-02-19, Code: 202, Out: 23.5, Ret: 0.0, Avail: 96.5
ID: 787, Date: 2026-02-19, Code: 210, Out: 10.0, Ret: 0.0, Avail: 0.0
ID: 829, Date: 2026-02-20, Code: 203, Out: 4.5, Ret: 0.0, Avail: 45.5
ID: 839, Date: 2026-02-20, Code: 308, Out: 3.3, Ret: 0.0, Avail: 56.7
ID: 840, Date: 2026-02-20, Code: 302, Out: 2.0, Ret: 0.0, Avail: 18.0
ID: 869, Date: 2026-02-21, Code: 308, Out: 3.0, Ret: 0.0, Avail: 53.7
ID: 873, Date: 2026-02-21, Code: 304, Out: 1.0, Ret: 0.0, Avail: 19.0
ID: 881, Date: 2026-02-14, Code: 301, Out: 132.0, Ret: 0.0, Avail: 0.0

=== Invoice Items for these Lots ===
InvcID: 13, Material: 800, Qty: 3606.0, Batch: BATCH-344
InvcID: 13, Material: 801, Qty: 3121.0, Batch: BATCH-344
InvcID: 13, Material: 802, Qty: 2762.0, Batch: BATCH-344
InvcID: 13, Material: 803, Qty: 0.0, Batch: BATCH-344
InvcID: 13, Material: 804, Qty: 429.0, Batch: BATCH-344
InvcID: 13, Material: 805, Qty: 0.0, Batch: BATCH-344
InvcID: 13, Material: 806, Qty: 0.0, Batch: BATCH-344
InvcID: 13, Material: 807, Qty: 0.0, Batch: BATCH-344
InvcID: 14, Material: 900, Qty: 186.0, Batch: BATCH-344
InvcID: 14, Material: 901, Qty: 2.0, Batch: BATCH-344
InvcID: 14, Material: 902, Qty: 43.0, Batch: BATCH-344
InvcID: 14, Material: 903, Qty: 6.0, Batch: BATCH-344
InvcID: 14, Material: 904, Qty: 0.0, Batch: BATCH-344
InvcID: 14, Material: 905, Qty: 0.0, Batch: BATCH-344
InvcID: 14, Material: 906, Qty: 0.0, Batch: BATCH-344
InvcID: 14, Material: 907, Qty: 0.0, Batch: BATCH-344
InvcID: 14, Material: 908, Qty: 8.0, Batch: BATCH-344
InvcID: 14, Material: 909, Qty: 0.0, Batch: BATCH-344
InvcID: 14, Material: 910, Qty: 0.0, Batch: BATCH-344
InvcID: 14, Material: 911, Qty: 0.0, Batch: BATCH-344
InvcID: 14, Material: 912, Qty: 7.0, Batch: BATCH-344
InvcID: 7, Material: 200, Qty: 67.1, Batch: BATCH-344
InvcID: 7, Material: 201, Qty: 35.0, Batch: BATCH-344
InvcID: 7, Material: 202, Qty: 193.95, Batch: BATCH-344
InvcID: 7, Material: 203, Qty: 83.49, Batch: BATCH-344
InvcID: 7, Material: 204, Qty: 2.62, Batch: BATCH-344
InvcID: 7, Material: 205, Qty: 10.0, Batch: BATCH-344
InvcID: 7, Material: 206, Qty: 46.36, Batch: BATCH-344
InvcID: 7, Material: 207, Qty: 36.4, Batch: BATCH-344
InvcID: 7, Material: 208, Qty: 2.0, Batch: BATCH-344
InvcID: 7, Material: 209, Qty: 11.9, Batch: BATCH-344
InvcID: 7, Material: 210, Qty: 5.0, Batch: BATCH-344
InvcID: 7, Material: 211, Qty: 5.0, Batch: BATCH-344
InvcID: 7, Material: 212, Qty: 5.0, Batch: BATCH-344
InvcID: 7, Material: 213, Qty: 23.5, Batch: BATCH-344
InvcID: 7, Material: 214, Qty: 0.0, Batch: BATCH-344
InvcID: 7, Material: 215, Qty: 0.0, Batch: BATCH-344
InvcID: 7, Material: 216, Qty: 10.0, Batch: BATCH-344
InvcID: 7, Material: 217, Qty: 10.0, Batch: BATCH-344
InvcID: 7, Material: 218, Qty: 10.0, Batch: BATCH-344
InvcID: 7, Material: 219, Qty: 10.0, Batch: BATCH-344
InvcID: 7, Material: 220, Qty: 10.0, Batch: BATCH-344
InvcID: 7, Material: 221, Qty: 10.0, Batch: BATCH-344
InvcID: 7, Material: 222, Qty: 5.0, Batch: BATCH-344
InvcID: 7, Material: 223, Qty: 10.0, Batch: BATCH-344
InvcID: 7, Material: 224, Qty: 10.0, Batch: BATCH-344
InvcID: 10, Material: 500, Qty: 42.0, Batch: BATCH-344
InvcID: 10, Material: 501, Qty: 1012.41, Batch: BATCH-344
InvcID: 10, Material: 502, Qty: 7.0, Batch: BATCH-344
InvcID: 10, Material: 503, Qty: 14.0, Batch: BATCH-344
InvcID: 10, Material: 504, Qty: 19.0, Batch: BATCH-344
InvcID: 10, Material: 505, Qty: 174.0, Batch: BATCH-344
InvcID: 10, Material: 506, Qty: 4.0, Batch: BATCH-344
InvcID: 10, Material: 507, Qty: 34.0, Batch: BATCH-344
InvcID: 10, Material: 508, Qty: 4.0, Batch: BATCH-344
InvcID: 10, Material: 509, Qty: 88.5, Batch: BATCH-344
InvcID: 10, Material: 510, Qty: 2.0, Batch: BATCH-344
InvcID: 10, Material: 511, Qty: 2.0, Batch: BATCH-344
InvcID: 10, Material: 512, Qty: 2.0, Batch: BATCH-344
InvcID: 10, Material: 513, Qty: 1.0, Batch: BATCH-344
InvcID: 10, Material: 514, Qty: 16.0, Batch: BATCH-344
InvcID: 10, Material: 515, Qty: 16.0, Batch: BATCH-344
InvcID: 12, Material: 700, Qty: 0.0, Batch: BATCH-344
InvcID: 12, Material: 701, Qty: 0.0, Batch: BATCH-344
InvcID: 12, Material: 702, Qty: 0.0, Batch: BATCH-344
InvcID: 12, Material: 703, Qty: 0.0, Batch: BATCH-344
InvcID: 12, Material: 704, Qty: 2.0, Batch: BATCH-344
InvcID: 8, Material: 300, Qty: 34.0, Batch: BATCH-344
InvcID: 8, Material: 300, Qty: 34.0, Batch: BATCH-344
InvcID: 8, Material: 301, Qty: 150.0, Batch: BATCH-344
InvcID: 8, Material: 301, Qty: 150.0, Batch: BATCH-344
InvcID: 8, Material: 302, Qty: 40.0, Batch: BATCH-344
InvcID: 8, Material: 302, Qty: 40.0, Batch: BATCH-344
InvcID: 8, Material: 303, Qty: 6.5, Batch: BATCH-344
InvcID: 8, Material: 304, Qty: 32.45, Batch: BATCH-344
InvcID: 8, Material: 304, Qty: 32.45, Batch: BATCH-344
InvcID: 8, Material: 305, Qty: 30.0, Batch: BATCH-344
InvcID: 8, Material: 306, Qty: 18.12, Batch: BATCH-344
InvcID: 8, Material: 306, Qty: 30.0, Batch: BATCH-344
InvcID: 8, Material: 307, Qty: 52.0, Batch: BATCH-344
InvcID: 8, Material: 307, Qty: 52.0, Batch: BATCH-344
InvcID: 24, Material: 210, Qty: 10.0, Batch: BATCH-050
InvcID: 24, Material: 203, Qty: 50.0, Batch: BATCH-050
InvcID: 24, Material: 200, Qty: 110.0, Batch: BATCH-050
InvcID: 24, Material: 202, Qty: 120.0, Batch: BATCH-050
InvcID: 26, Material: 411, Qty: 90.0, Batch: BATCH-050
InvcID: 28, Material: 804, Qty: 80.0, Batch: BATCH-050
InvcID: 25, Material: 301, Qty: 132.0, Batch: BATCH-050
